img_path,xmin,ymin,xmax,ymax,score
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12951.36058059585,5239.36058059585,12966.63941940415,5254.63941940415,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12199.6788897377,8234.6788897377,12214.3211102623,8249.3211102623,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11073.6788897377,10648.6788897377,11088.3211102623,10663.3211102623,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12688.61268143621,8833.61268143621,12693.38731856379,8838.38731856379,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6949.535432000215,832.535432000215,6952.464567999785,835.464567999785,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4789.02113572702,2282.02113572702,4796.97886427298,2289.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4582.79831932773,3444.79831932773,4591.20168067227,3453.20168067227,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5048.02113572702,5859.02113572702,5055.97886427298,5866.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2880.8274764451,9012.8274764451,2891.1725235549,9023.1725235549,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1313.02113572702,11125.02113572702,1320.97886427298,11132.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1684.02113572702,13775.02113572702,1691.97886427298,13782.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4463.79029793735,7643.79029793735,4478.20970206265,7658.20970206265,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9214.02113572702,841.02113572702,9221.97886427298,848.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8663.02113572702,4688.02113572702,8670.97886427298,4695.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7040.02113572702,9035.02113572702,7047.97886427298,9042.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6475.02113572702,11061.02113572702,6482.97886427298,11068.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7279.0476190476,10618.0476190476,7290.9523809524,10629.9523809524,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8900.40565317035,5764.40565317035,8917.59434682965,5781.59434682965,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12805.14904804745,850.14904804745,12814.85095195255,859.85095195255,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12778.74789915965,1850.74789915965,12789.25210084035,1861.25210084035,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12726.73877254153,3349.73877254153,12731.26122745847,3354.26122745847,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11671.02113572702,5686.02113572702,11678.97886427298,5693.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10746.2704354469,8384.2704354469,10757.7295645531,8395.7295645531,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10333.02113572702,11010.02113572702,10340.97886427298,11017.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4039.2147950089125,1277.2147950089125,4044.7852049910875,1282.7852049910875,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3763.02113572702,2573.02113572702,3770.97886427298,2580.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3917.02113572702,3763.02113572702,3924.97886427298,3770.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2762.02113572702,5217.02113572702,2769.97886427298,5224.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1893.02113572702,6612.02113572702,1900.97886427298,6619.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,855.02113572702,7908.02113572702,862.97886427298,7915.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,710.15635345045,9988.15635345045,723.84364654955,10001.84364654955,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1372.02113572702,11504.02113572702,1379.97886427298,11511.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2256.9070537306,8397.9070537306,2267.0929462694,8408.0929462694,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3952.02113572702,2422.02113572702,3959.97886427298,2429.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6212.29437229437,2037.29437229437,6217.70562770563,2042.70562770563,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5473.02113572702,5795.02113572702,5480.97886427298,5802.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8651.2704354469,-1165.7295645531,8662.7295645531,-1154.2704354469,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7603.45352686529,1603.45352686529,7608.54647313471,1608.54647313471,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8015.9070537306,2455.9070537306,8026.0929462694,2466.0929462694,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5997.02113572702,4299.02113572702,6004.97886427298,4306.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7266.02113572702,6077.02113572702,7273.97886427298,6084.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6111.02113572702,8001.02113572702,6118.97886427298,8008.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5857.02113572702,8707.02113572702,5864.97886427298,8714.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4311.02113572702,11875.02113572702,4318.97886427298,11882.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6085.02113572702,9961.02113572702,6092.97886427298,9968.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7670.36058059585,5506.36058059585,7685.63941940415,5521.63941940415,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8908.42959001785,1754.42959001785,8919.57040998215,1765.57040998215,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11337.02113572702,-132.97886427298,11344.97886427298,-125.02113572702,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11974.22536287242,2240.22536287242,11983.77463712758,2249.77463712758,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11233.214795008913,3120.2147950089125,11238.785204991087,3125.7852049910875,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12013.2704354469,1977.2704354469,12024.7295645531,1988.7295645531,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12415.9070537306,3599.9070537306,12426.0929462694,3610.0929462694,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11898.3155080214,6659.3155080214,11911.6844919786,6672.6844919786,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11042.5197351668,10973.5197351668,11057.4802648332,10988.4802648332,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10093.02113572702,10098.02113572702,10100.97886427298,10105.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9606.02113572702,9323.02113572702,9613.97886427298,9330.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10712.6788897377,6449.6788897377,10727.3211102623,6464.3211102623,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7342.02113572702,266.02113572702,7349.97886427298,273.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7780.02113572702,2059.02113572702,7787.97886427298,2066.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6156.02113572702,3849.02113572702,6163.97886427298,3856.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5792.02113572702,5503.02113572702,5799.97886427298,5510.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5237.02113572702,8580.02113572702,5244.97886427298,8587.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3483.896485867075,11660.896485867075,3490.103514132925,11667.103514132925,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5340.111280876,9545.111280876,5351.888719124,9556.888719124,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7661.01056786351,1213.01056786351,7664.98943213649,1216.98943213649,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10349.8619811561,1256.8619811561,10358.1380188439,1265.1380188439,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10887.02113572702,3291.02113572702,10894.97886427298,3298.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10353.02113572702,5050.02113572702,10360.97886427298,5057.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9266.36058059585,7303.36058059585,9281.63941940415,7318.63941940415,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8118.02113572702,10664.02113572702,8125.97886427298,10671.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10197.93099057805,5689.93099057805,10202.06900942195,5694.06900942195,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11421.61268143621,-141.38731856379,11426.38731856379,-136.61268143621,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,13688.02113572702,1195.02113572702,13695.97886427298,1202.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,13273.15635345045,3222.15635345045,13286.84364654955,3235.84364654955,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,13214.02113572702,6980.02113572702,13221.97886427298,6987.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12388.02113572702,7807.02113572702,12395.97886427298,7814.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11380.02113572702,10867.02113572702,11387.97886427298,10874.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12673.36058059585,8793.36058059585,12688.63941940415,8808.63941940415,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5167.03598449642,745.03598449642,5176.96401550358,754.96401550358,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4900.15635345045,2556.15635345045,4913.84364654955,2569.84364654955,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7138.59676597912,4938.59676597912,7143.40323402088,4943.40323402088,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4539.5648077413,6347.5648077413,4556.4351922587,6364.4351922587,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3804.02113572702,8915.02113572702,3811.97886427298,8922.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2608.02113572702,10615.02113572702,2615.97886427298,10622.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2074.580850522025,13441.580850522025,2079.419149477975,13446.419149477975,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6830.02113572702,3981.02113572702,6837.97886427298,3988.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9340.02113572702,1584.02113572702,9347.97886427298,1591.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8108.02113572702,5150.02113572702,8115.97886427298,5157.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7411.02113572702,8430.02113572702,7418.97886427298,8437.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6660.02113572702,11178.02113572702,6667.97886427298,11185.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7413.803666921315,10259.803666921314,7418.196333078685,10264.196333078686,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8958.580850522025,5586.580850522025,8963.419149477975,5591.419149477975,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12747.02113572702,950.02113572702,12754.97886427298,957.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12714.02113572702,1996.02113572702,12721.97886427298,2003.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11390.42959001785,4387.42959001785,11401.57040998215,4398.57040998215,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11991.20142602495,5617.20142602495,12006.79857397505,5632.79857397505,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10246.02113572702,8460.02113572702,10253.97886427298,8467.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10540.6788897377,10728.6788897377,10555.3211102623,10743.3211102623,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3996.02113572702,1468.02113572702,4003.97886427298,1475.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4060.02113572702,2478.02113572702,4067.97886427298,2485.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3868.02113572702,3744.02113572702,3875.97886427298,3751.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2341.77183600713,5287.77183600713,2346.22816399287,5292.22816399287,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2265.02113572702,6940.02113572702,2272.97886427298,6947.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1241.339444868855,8593.339444868854,1248.660555131145,8600.660555131146,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1893.61268143621,9935.61268143621,1898.38731856379,9940.38731856379,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1363.63381716325,11544.63381716325,1376.36618283675,11557.36618283675,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2578.95212630505,7749.95212630505,2591.04787369495,7762.04787369495,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3877.5648077413,1529.5648077413,3894.4351922587,1546.4351922587,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6080.15635345045,2182.15635345045,6093.84364654955,2195.84364654955,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5214.9070537306,6806.9070537306,5225.0929462694,6817.0929462694,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9401.02113572702,-163.97886427298,9408.97886427298,-156.02113572702,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7698.02113572702,1451.02113572702,7705.97886427298,1458.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7631.02113572702,2652.02113572702,7638.97886427298,2659.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6346.02113572702,4353.02113572702,6353.97886427298,4360.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7281.02113572702,5963.02113572702,7288.97886427298,5970.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5931.6788897377,8126.6788897377,5946.3211102623,8141.3211102623,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5801.02113572702,8761.02113572702,5808.97886427298,8768.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4302.8619811561,11739.8619811561,4311.1380188439,11748.1380188439,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6224.111280876,9415.111280876,6235.888719124,9426.888719124,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8014.36058059585,4352.36058059585,8029.63941940415,4367.63941940415,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10664.7239623122,2724.7239623122,10681.2760376878,2741.2760376878,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11622.02113572702,-14.978864272980001,11629.97886427298,-7.021135727019999,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11525.02113572702,2854.02113572702,11532.97886427298,2861.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10693.02113572702,3392.02113572702,10700.97886427298,3399.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11810.111280876,3294.111280876,11821.888719124,3305.888719124,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11864.99719887955,7238.99719887955,11879.00280112045,7253.00280112045,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10423.61268143621,11285.61268143621,10428.38731856379,11290.38731856379,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9332.02113572702,10334.02113572702,9339.97886427298,10341.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9942.70282658518,9211.70282658518,9951.29717341482,9220.29717341482,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9827.02113572702,6569.02113572702,9834.97886427298,6576.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7397.02113572702,211.02113572702,7404.97886427298,218.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5941.02113572702,2365.02113572702,5948.97886427298,2372.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6773.4746625923,3555.4746625923,6786.5253374077,3568.5253374077,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5684.02113572702,5883.02113572702,5691.97886427298,5890.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5174.02113572702,8564.02113572702,5181.97886427298,8571.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3587.02113572702,13206.02113572702,3594.97886427298,13213.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6055.3155080214,8355.3155080214,6068.6844919786,8368.6844919786,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10856.8831168831,-649.1168831169,10873.1168831169,-632.8831168831,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9511.02113572702,2245.02113572702,9518.97886427298,2252.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10649.7239623122,3232.7239623122,10666.2760376878,3249.2760376878,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10013.02113572702,5733.02113572702,10020.97886427298,5740.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9401.02113572702,7472.02113572702,9408.97886427298,7479.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7676.02113572702,10746.02113572702,7683.97886427298,10753.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11077.5197351668,4166.5197351668,11092.4802648332,4181.4802648332,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11173.214795008913,261.2147950089125,11178.785204991087,266.7852049910875,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,14011.02113572702,1524.02113572702,14018.97886427298,1531.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,13260.02113572702,3405.02113572702,13267.97886427298,3412.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12818.02113572702,6571.02113572702,12825.97886427298,6578.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11900.61268143621,8421.61268143621,11905.38731856379,8426.38731856379,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11457.77183600713,11172.77183600713,11462.22816399287,11177.22816399287,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,13030.77183600713,7948.77183600713,13035.22816399287,7953.22816399287,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4752.02113572702,-231.97886427298,4759.97886427298,-224.02113572702,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4574.580850522025,3147.580850522025,4579.419149477975,3152.419149477975,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5261.02113572702,5664.02113572702,5268.97886427298,5671.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4099.02113572702,7435.02113572702,4106.97886427298,7442.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3690.02113572702,9003.02113572702,3697.97886427298,9010.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3082.740005092945,10490.740005092945,3087.259994907055,10495.259994907055,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3412.111280876,12713.111280876,3423.888719124,12724.888719124,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7053.02113572702,3578.02113572702,7060.97886427298,3585.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9610.02113572702,1772.02113572702,9617.97886427298,1779.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8408.02113572702,5309.02113572702,8415.97886427298,5316.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8178.02113572702,9885.02113572702,8185.97886427298,9892.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6760.02113572702,11510.02113572702,6767.97886427298,11517.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7329.3155080214,9751.3155080214,7342.6844919786,9764.6844919786,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9151.6894576012,5311.6894576012,9170.3105423988,5330.3105423988,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12970.0662083015,547.0662083015,12979.9337916985,556.9337916985,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12610.02113572702,2031.02113572702,12617.97886427298,2038.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,13014.02113572702,3783.02113572702,13021.97886427298,3790.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11892.02113572702,6173.02113572702,11899.97886427298,6180.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10765.230710466005,8709.230710466005,10770.769289533995,8714.769289533995,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9890.02113572702,12140.02113572702,9897.97886427298,12147.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4053.04227145405,1456.04227145405,4068.95772854595,1471.95772854595,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,3867.056716003165,2498.056716003165,3872.943283996835,2503.943283996835,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4171.02113572702,3671.02113572702,4178.97886427298,3678.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2204.02113572702,5569.02113572702,2211.97886427298,5576.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1421.02113572702,8014.02113572702,1428.97886427298,8021.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1837.02113572702,8718.02113572702,1844.97886427298,8725.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1753.02113572702,10649.02113572702,1760.97886427298,10656.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,1852.54367201426,11374.54367201426,1861.45632798574,11383.45632798574,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,2782.99719887955,7308.99719887955,2797.00280112045,7323.00280112045,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4231.36058059585,1881.36058059585,4246.63941940415,1896.63941940415,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5767.74789915965,2821.74789915965,5778.25210084035,2832.25210084035,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4780.02113572702,6941.02113572702,4787.97886427298,6948.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9060.02113572702,-273.97886427298,9067.97886427298,-266.02113572702,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8190.79297173415,1773.79297173415,8203.20702826585,1786.20702826585,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7879.02113572702,2262.02113572702,7886.97886427298,2269.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6937.61268143621,4549.61268143621,6942.38731856379,4554.38731856379,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,7139.19085816145,6416.19085816145,7150.80914183855,6427.80914183855,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5894.02113572702,8239.02113572702,5901.97886427298,8246.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,5748.02113572702,8815.02113572702,5755.97886427298,8822.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,4369.02113572702,12007.02113572702,4376.97886427298,12014.97886427298,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,6182.63381716325,9238.63381716325,6195.36618283675,9251.36618283675,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,8247.24649859945,3619.24649859945,8264.75350140055,3636.75350140055,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,9398.135217723455,361.135217723455,9403.864782276545,366.864782276545,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,12025.99719887955,11.997198879550002,12040.00280112045,26.00280112045,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,11577.78240387064,2462.78240387064,11586.21759612936,2471.21759612936,1.0
Carlos Vera Arteaga RGB/Carlos Vera Arteaga RGB.tif,10656.488583231785,3748.488583231785,10661.511416768215,3753.511416768215,1.0
